;Zinc_ID;SMILES;MolecularFormula;MolWt;MolLogp;HAcceptors;HDonors;RotableBonds;RindCount;TPSA
163;ZINC000104375779;O[C@@H]1[C@H]2CC[C@@](O)(N2)[C@H](O)[C@@H]1O;C7H13NO4;175.084457896;-2.4766999999999997;5;5;0;2;92.95
164;ZINC000031302374;Nc1nc(=O)c2c(ncn2O)[nH]1;C5H5N5O2;167.0443244;-1.0609000000000004;6;3;0;2;109.82000000000002
165;ZINC000014446138;N=C(O)NC[C@H](O)C[C@H](N)C(=O)O;C6H13N3O4;191.090605896;-1.7683299999999997;4;6;5;0;139.66
166;ZINC000100389567;O=C[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O;C6H10O7;194.04265266000002;-3.2865000000000006;6;5;5;0;135.29
167;ZINC000013369277;O=C1[C@@H](P(=O)(O)O)C[C@H](O)N1O;C4H8NO6P;197.00892360600002;-1.5274;4;4;1;1;118.30000000000001
168;ZINC000033817254;COC1=CC(=O)[C@H](O)[C@@](C)(O)[C@H]1O;C8H12O5;188.068473484;-1.4278000000000002;5;3;1;1;86.99000000000001
169;ZINC000013356048;N[C@H]1CO[C@@H]1C(=O)O;C4H7NO3;117.042593084;-1.2029;3;2;1;1;72.55
170;ZINC000012153499;O[C@@H]1C[C@@H](O)[C@@]2(O)CC[C@@H]1N2;C7H13NO3;159.089543276;-1.4475000000000005;4;4;0;2;72.72
171;ZINC000002569310;OC[C@@H]1O[C@@H](O)[C@H](O)[C@H]1O;C5H10O5;150.05282342;-2.5823000000000005;5;4;1;1;90.15
172;ZINC000108475601;CO[C@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](O)[C@H]1O;C7H14O6;194.079038168;-3.1805;6;5;1;1;110.38000000000001
173;ZINC000000120126;Cn1c(=O)c2c(n(C)c1=O)=NC(=O)N=2;C7H6N4O3;194.043990052;-2.543199999999999;5;0;0;2;85.79
174;ZINC000014923576;O=C1C(CO)=C[C@H](O)[C@H](O)[C@H]1Cl;C7H9ClO4;192.018936448;-1.1830000000000003;4;3;1;1;77.76
175;ZINC000306539545;CC(=O)NC[C@@H]1OC[C@H](N)[C@@H]1O;C7H14N2O3;174.100442308;-1.7904999999999978;4;3;2;1;84.58
176;ZINC000100054060;O=C[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)C(=O)O;C6H10O7;194.04265266000002;-3.2865000000000006;6;5;5;0;135.29
177;ZINC000104369800;O[C@H]1C[C@H](O)[C@@]2(O)CC[C@H]1N2;C7H13NO3;159.089543276;-1.4475000000000005;4;4;0;2;72.72
178;ZINC000031439447;N[C@H](O)C(=O)O;C2H5NO3;91.02694302;-1.6519000000000001;3;3;1;0;83.55
179;ZINC000000895271;OC[C@H](O)[C@@H](O)CO;C4H10O4;122.0579088;-2.3071999999999995;4;4;3;0;80.92
180;ZINC000238736571;OC[C@H](O)[C@@H]1N[C@H](CO)[C@H](O)[C@H]1O;C7H15NO5;193.09502258;-3.6058999999999988;6;6;3;1;113.18
181;ZINC000014489352;O=C1C[C@H]2O[C@H](CO)CN12;C6H9NO3;143.058243148;-1.0641;3;1;1;2;49.77
182;ZINC000001694563;OCC[C@H](O)[C@H](O)CO;C5H12O4;136.073558864;-1.9171;4;4;4;0;80.92
183;ZINC000238713873;O=C1[C@H](CO)CC[C@@H]1[C@@H](O)CO;C8H14O4;174.089208928;-1.0728000000000002;4;3;3;1;77.76
184;ZINC000257555760;CC[C@@H]1N[C@H](C)[C@H](O)[C@H](O)[C@H]1O;C8H17NO3;175.120843404;-1.160600000000001;4;4;1;1;72.72
185;ZINC000016121536;CN(C)c1n[nH]c(=O)[nH]c1=O;C5H8N4O2;156.064725496;-1.4757999999999998;4;2;1;1;81.85
186;ZINC000166133963;COC[C@H](O)[C@H](O)[C@@H](C=O)OC;C7H14O5;178.084123548;-1.4315;5;2;6;0;75.99
187;ZINC000001532520;OC[C@@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@H]1O;C6H12O6;180.063388104;-3.2214000000000005;6;5;1;1;110.38000000000001
188;ZINC000000895342;N[C@H](CO)C(=O)O;C3H7NO3;105.042593084;-1.6093999999999997;3;3;2;0;83.55
189;ZINC000003921663;OC[C@@H]1O[C@@H]1C#CC#C[C@H]1O[C@H]1CO;C10H10O4;194.0579088;-1.4874000000000003;4;2;2;2;65.52
190;ZINC000004097151;OC[C@H]1O[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O;C6H12O6;180.063388104;-3.2214000000000005;6;5;1;1;110.38000000000001
191;ZINC000005973788;N[C@H](C(=O)O)[C@@H](O)c1cnc[nH]1;C6H9N3O3;171.064391148;-1.145;4;4;3;1;112.23000000000002
192;ZINC000013360729;OC1[C@@H](O)COC[C@@H]1O;C5H10O4;134.0579088;-1.9006999999999998;4;3;0;1;69.92
193;ZINC000012502662;O=C(O)[C@H](O)C[C@@H](O)[C@@H](O)CO;C6H12O6;180.06338810399998;-2.4639;5;5;5;0;118.22000000000001
194;ZINC000000895720;O=C1O[C@H]([C@H](O)CO)[C@@H](O)[C@H]1O;C6H10O6;178.04773804;-3.0132;6;4;2;1;107.22000000000001
195;ZINC000034203127;O=C(O)[C@@H]1C[C@@H](O)[C@@H](O)CN1;C6H11NO4;161.068807832;-1.8453;4;4;1;1;89.79
196;ZINC000307908546;CO[C@H](C=O)[C@H](O)[C@H](O)[C@@H](C)O;C7H14O5;178.084123548;-1.6970999999999996;5;3;5;0;86.99000000000001
197;ZINC000013351295;C[C@@](O)(CO)C[C@@H](N)C(=O)O;C6H13NO4;163.084457896;-1.4682999999999993;4;4;4;0;103.78000000000002
198;ZINC000002570186;CC(CN)(CN)CN;C5H15N3;117.12659747999999;-1.1311999999999984;3;3;3;0;78.06
199;ZINC000014743731;CN1CC(=O)N2CCNC[C@@H]2C1=O;C8H13N3O2;183.100776656;-1.741199999999998;3;1;0;2;52.650000000000006
200;ZINC000014965429;C[C@@H]1O[C@H](O)[C@@H](N)C[C@@H]1N;C6H14N2O2;146.105527688;-1.2317999999999996;4;3;0;1;81.5
201;ZINC000257375492;CC[C@@H]1N[C@H](CO)[C@H](O)[C@@H](O)[C@H]1O;C8H17NO4;191.115758024;-2.1881999999999984;5;5;2;1;92.95
202;ZINC000257492262;OC[C@]1(O)CCN2CC[C@H](O)[C@H]21;C8H15NO3;173.10519334;-1.4513;4;3;1;2;63.93000000000001
203;ZINC000014504428;NC(=O)C(O)(C(N)=O)c1ccccc1;C9H10N2O3;194.06914218;-1.1552;3;3;3;1;106.41
204;ZINC000019364225;NCCNCCNCCN;C6H18N4;146.15314657599998;-1.916999999999998;4;4;7;0;76.1
205;ZINC000006030221;C[C@H](O)[C@@H](O)[C@@H](O)CC=O;C6H12O4;148.073558864;-1.3220000000000005;4;3;4;0;77.75999999999999
206;ZINC000009970328;O=C(O)[C@H](O)C(=O)[C@H](O)[C@H](O)CO;C6H10O7;194.04265266;-3.2849;6;5;5;0;135.29
207;ZINC000013327612;O=C1C=C[C@@](O)(CCO)[C@H](O)C1;C8H12O4;172.073558864;-1.0102000000000004;4;3;2;1;77.76
208;ZINC000257771899;C[S@](=O)[C@H]1[C@@H](O)[C@H](O)[C@@H](O)[C@H]1N;C6H13NO4S;195.056528896;-2.8429;5;4;1;1;103.78
209;ZINC000100067690;CO[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O;C7H14O6;194.079038168;-3.1805;6;5;1;1;110.38000000000001
210;ZINC000002562600;N=C(N)N[C@H](CCC(=O)O)C(=O)O;C6H11N3O4;189.074955832;-1.2125299999999997;3;5;5;0;136.5
211;ZINC000003869533;O=C1[C@H](O)[C@H](CO)O[C@@H](O)[C@H]1O;C6H10O6;178.04773804;-3.0132000000000008;6;4;1;1;107.22000000000001
212;ZINC000002116020;O=C(O)CNc1c[nH]c(=O)[nH]c1=O;C6H7N3O4;185.043655704;-1.4403;4;4;3;1;115.04999999999998
213;ZINC000002574224;CC(=O)Nc1c(N)[nH]c(=O)n(C)c1=O;C7H10N4O3;198.07529018;-1.3858000000000004;5;3;1;1;109.97999999999999
214;ZINC000003640894;NC1=NC(=O)C2=NC=NC2=N1;C5H3N5O;149.033759716;-1.2772999999999999;5;1;0;2;92.53
215;ZINC000220841155;O=C[C@@H](C(=O)O)[C@H](O)C(=O)O;C5H6O6;162.01643791200001;-1.6683999999999999;4;3;4;0;111.90000000000002
216;ZINC000000342245;Cn1ncnc2c(=O)n(C)c(=O)nc1-2;C7H7N5O2;193.059974464;-1.6261999999999999;7;0;0;2;82.67
217;ZINC000013549741;C[C@@H]1OC(=O)[C@H](O)[C@H](O)[C@H]1O;C6H10O5;162.05282342;-1.9856000000000005;5;3;0;1;86.99000000000001
218;ZINC000005967118;CN1C(N)=NC(=O)[C@H]1O;C4H7N3O2;129.053826464;-1.908499999999999;4;2;0;1;78.92
219;ZINC000001529816;C[C@@H](O)[C@@H](O)CC(=O)C(=O)O;C6H10O5;162.05282342;-1.2281000000000002;4;3;4;0;94.83
220;ZINC000003872700;NC(=O)[C@@H]1O[C@H](O)[C@H](O)[C@H](O)[C@H]1O;C6H11NO6;193.058637072;-3.7284;6;5;1;1;133.24
221;ZINC000238721262;O=C1O[C@@H](C(=O)O)[C@@H](O)[C@H](O)[C@@H]1O;C6H8O7;192.02700259600002;-2.9209;6;4;1;1;124.29000000000002
222;ZINC000001555575;COC(=O)[C@@H](O)[C@H](O)C(=O)OC;C6H10O6;178.04773804;-1.9457999999999995;6;2;3;0;93.06000000000002
223;ZINC000005178963;O=[N+]([O-])OC[C@@H](CO)O[N+](=O)[O-];C3H6N2O7;182.017500532;-1.2360999999999998;7;1;6;0;124.97000000000003
224;ZINC000306548521;CO[C@H]1O[C@@H](OC)[C@@H](O)[C@H](O)[C@@H]1O;C7H14O6;194.079038168;-1.9556999999999995;6;3;2;1;88.38000000000001
225;ZINC000005967236;CN1C(N)=NC(=O)[C@@H]1O;C4H7N3O2;129.053826464;-1.908499999999999;4;2;0;1;78.92
226;ZINC000012502658;O=C(O)[C@H](O)C[C@H](O)[C@@H](O)CO;C6H12O6;180.06338810399998;-2.4639;5;5;5;0;118.22000000000001
227;ZINC000002166829;NC(=O)NCCC[C@@H](N)C(=O)O;C6H13N3O3;175.095691276;-1.1531999999999993;3;4;5;0;118.44000000000001
228;ZINC000145128771;C[C@H](CO)[C@@H](O)[C@@H](O)CO;C6H14O4;150.089208928;-1.6711;4;4;4;0;80.92
229;ZINC000257530235;CC(=O)C[C@]1(CO)OC[C@H](O)[C@H]1O;C8H14O5;190.084123548;-1.5514000000000003;5;3;3;1;86.99000000000001
230;ZINC000012153500;O[C@H]1C[C@@H](O)[C@@]2(O)CC[C@@H]1N2;C7H13NO3;159.089543276;-1.4475000000000005;4;4;0;2;72.72
231;ZINC000052986906;NCC[C@H](N)C(=O)O;C4H10N2O2;118.07422756;-1.2528999999999997;3;3;3;0;89.34
232;ZINC000040165554;NC(=O)NOCC[C@@H](N)C(=O)O;C5H11N3O4;177.074955832;-1.611699999999999;4;4;5;0;127.67
233;ZINC000001531042;NOCC[C@H](N)C(=O)O;C4H10N2O3;134.06914218;-1.321299999999999;4;3;4;0;98.57000000000001
234;ZINC000257616068;[O-][N@+]12CCC[C@H](O)[C@@H]1[C@H](O)[C@@H](O)C2;C8H15NO4;189.10010796;-1.4403000000000006;4;3;0;2;83.75
235;ZINC000033831451;NC(=O)[C@H](C[C@@H](N)C(=O)O)C(=O)O;C6H10N2O5;190.05897142;-2.0255;4;4;5;0;143.71
236;ZINC000104582953;COC(=O)[C@@H](N)O;C3H7NO3;105.042593084;-1.5635000000000006;4;2;1;0;72.55
237;ZINC000238742055;O=C[C@H](O)NCCOP(O)O;C4H10NO5P;183.02965905000002;-1.6786000000000003;6;4;6;0;99.02000000000001
238;ZINC000013484491;NC(=O)[C@@]1(O)C=C[C@@H](O)C1;C6H9NO3;143.058243148;-1.4764000000000006;3;3;1;1;83.55000000000001
239;ZINC000004028703;O=C(O)C[C@@]1(C(=O)O)O[C@@H]1C(=O)O;C6H6O7;190.01135253200002;-1.2320999999999995;4;3;4;1;124.42999999999999
240;ZINC000013459858;C[C@]1(O)C(=O)OC[C@@H]1O;C5H8O4;132.042258736;-1.3449000000000004;4;2;0;1;66.76
241;ZINC000014814632;C[C@@](O)(C(=O)O)[C@@H](O)CO;C5H10O5;150.05282342;-1.8248000000000002;4;4;3;0;97.99000000000001
242;ZINC000011616542;O=C[C@H](O)[C@@H]1OC(=O)[C@@H](O)[C@H]1O;C6H8O6;176.032087976;-2.8066;6;3;2;1;104.06
243;ZINC000003861074;N[C@H]1[C@@H](O)O[C@H](CO)[C@H](O)[C@@H]1O;C6H13NO5;179.079372516;-3.2549999999999994;6;5;1;1;116.17000000000002
244;ZINC000013327635;O=C1C=C[C@H](O)C[C@@]1(O)CCO;C8H12O4;172.073558864;-1.0102000000000004;4;3;2;1;77.76
245;ZINC000001529600;CNC(=O)CC[C@H](N)C(=O)O;C6H12N2O3;160.084792244;-1.0754999999999995;3;3;4;0;92.42
246;ZINC000004537423;COC1[C@@H](O)[C@@H](O)C(O)[C@H](O)[C@@H]1O;C7H14O6;194.079038168;-3.1805;6;5;1;1;110.38000000000001
247;ZINC000147775113;C[C@H](CO)[C@H](O)[C@@H](O)CO;C6H14O4;150.089208928;-1.6711;4;4;4;0;80.92
248;ZINC000005131899;N[C@H](CN(O)N=O)C(=O)O;C3H7N3O4;149.043655704;-1.2291;5;3;4;0;116.21999999999998
249;ZINC000223628190;O=C(O)[C@H]1OC(=O)[C@H](O)[C@H]1O;C5H6O6;162.016437912;-2.2818;5;3;1;1;104.06
250;ZINC000238701389;O[C@@H]1[C@@H](O)[C@@]2(O)CO[C@@]1(O)CO2;C6H10O6;178.04773804;-2.8541999999999996;6;4;0;3;99.38000000000001
251;ZINC000014778958;COC(=O)C1=C[C@H](O)[C@H](O)[C@@H](O)C1;C8H12O5;188.068473484;-1.4278000000000006;5;3;1;1;86.99000000000001
252;ZINC000156387985;COC(=O)C1=C(N)[C@H](O)[C@@H]2O[C@@H]2C1=O;C8H9NO5;199.048072388;-1.9167999999999996;6;2;1;2;102.15
253;ZINC000103535754;Oc1ncc2c(n1)=N[CH+]N=2;C5H3N4O+;135.03013713609;-1.44571;5;1;0;2;70.73
254;ZINC000100006137;O=C1O[C@@H]([C@H](O)CO)C(O)=C1O;C6H8O6;176.032087976;-1.4073999999999995;6;4;2;1;107.22000000000001
255;ZINC000034016985;NC(=O)C[C@H](N)C(=O)NCC(=O)O;C6H11N3O4;189.074955832;-2.610099999999999;4;4;5;0;135.51
256;ZINC000004099140;O=C(O)[C@H](O)CS(=O)(=O)O;C3H6O6S;169.988508912;-1.6802999999999992;4;3;3;0;111.89999999999999
257;ZINC000201283944;CN[C@@H]1[C@H](O)CO[C@H](OC)[C@H]1O;C7H15NO4;177.10010796;-1.7010999999999992;5;3;2;1;70.95
258;ZINC000094437874;N=C(O)[C@@H](N)CO;C3H8N2O2;104.058577496;-1.15873;3;4;2;0;90.33
259;ZINC000306383366;CN1[C@H](CO)[C@H](O)C[C@@H](O)[C@H]1CO;C8H17NO4;191.115758024;-2.2344999999999993;5;4;2;1;84.16000000000001
260;ZINC000001565766;N=C(N)NC[C@@H](O)CC(=O)O;C5H11N3O3;161.080041212;-1.6949299999999996;3;5;4;0;119.43000000000002
261;ZINC000038523235;CC[C@@H]1C[C@@H](O)[C@H](O)[C@@H](CO)N1;C8H17NO3;175.120843404;-1.1590000000000003;4;4;2;1;72.72
262;ZINC000090225648;O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)CO;C6H12O6;180.063388104;-3.3772000000000006;6;5;5;0;118.22000000000001
263;ZINC000003869934;O=C(O)[C@H](O)COP(=O)(O)O;C3H7O7P;185.992939194;-1.4587999999999999;4;4;4;0;124.29000000000002
264;ZINC000069486910;NCC(=O)NC=C(O)O;C4H8N2O3;132.053492116;-1.0238;4;4;2;0;95.58000000000001
265;ZINC000015121708;O=C(O)N[C@@H]1NC(=O)NC1=O;C4H5N3O4;159.02800564;-1.5805000000000007;3;4;1;1;107.53
266;ZINC000001566762;C[C@@H]1O[C@H](O)C[C@@H](O)[C@H]1O;C6H12O4;148.073558864;-1.1646000000000003;4;3;0;1;69.92
267;ZINC000100824528;O[C@H]1C[C@H](O)[C@]2(O)N[C@H]1C[C@@H]2O;C7H13NO4;175.084457896;-2.476699999999999;5;5;0;2;92.95
268;ZINC000095617504;Nc1nc(=O)[nH]c2[nH]c(=O)[nH]c12;C5H5N5O2;167.0443244;-1.4783000000000004;4;4;0;2;120.41999999999999
269;ZINC000253639162;O[C@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@H]2O[C@@H]12;C6H10O5;162.05282342;-2.7890000000000006;5;4;0;2;93.45
270;ZINC000040456294;O=CN[C@H](CO)C(=O)O;C4H7NO4;133.037507704;-1.8220999999999998;3;3;4;0;86.63000000000001
271;ZINC000001529518;O=C1CNC(=O)CN1;C4H6N2O2;114.042927432;-1.7675999999999992;2;2;0;1;58.2
272;ZINC000238720606;O=C1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@@H]1O;C6H8O7;192.02700259600002;-2.9209;6;4;1;1;124.29000000000002
273;ZINC000255982183;N[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@@H]1O;C6H13NO5;179.079372516;-3.8682000000000003;6;6;0;1;127.17000000000002
274;ZINC000003870037;C[C@H](O)[C@H](O)[C@H](O)[C@@H](O)C=O;C6H12O5;164.068473484;-2.3512000000000013;5;4;4;0;97.99000000000001
275;ZINC000004095505;O=C1C[C@@](O)(C(=O)O)C[C@@H](O)[C@@H]1O;C7H10O6;190.04773804;-2.1131999999999995;5;4;1;1;115.06
276;ZINC000020268617;NC(=O)[C@@H]1CNCCN1;C5H11N3O;129.090211972;-1.966899999999999;3;3;1;1;67.15
277;ZINC000039064406;NC(=O)[C@@H]1C[C@@H](O)CCN1;C6H12N2O2;144.089877624;-1.4154;3;3;1;1;75.35000000000001
278;ZINC000060261394;NCCC[C@@H](N)C(=O)NCC(=O)O;C7H15N3O3;189.11134134;-1.7465999999999982;4;4;6;0;118.44000000000001
279;ZINC000035529671;COC(=O)[C@@H](N)CCC(N)=O;C6H12N2O3;160.084792244;-1.2477999999999996;4;2;4;0;95.41
280;ZINC000014591194;C=C(CO)[C@H](O)CO;C5H10O3;118.06299418;-1.1119;3;3;3;0;60.69
281;ZINC000001605651;C[C@H](O)[C@H](NC(=O)CN)C(=O)O;C6H12N2O4;176.079706864;-2.1046999999999993;4;4;4;0;112.64999999999999
282;ZINC000004533815;C[C@H](O)[C@@H](NC(=O)[C@@H](C)N)C(=O)O;C7H14N2O4;190.095356928;-1.7161999999999988;4;4;4;0;112.64999999999999
283;ZINC000001530444;O=C(O)[C@H]1O[C@@H](O)[C@@H](O)[C@H](O)[C@H]1O;C6H10O7;194.04265266;-3.1291000000000007;6;5;1;1;127.45000000000002
284;ZINC000100029048;O=C(O)[C@@H](O)[C@H](O)[C@H](O)C(=O)CO;C6H10O7;194.04265266;-3.284900000000001;6;5;5;0;135.29
285;ZINC000100388191;C[C@H](O)[C@@H](N)C(=O)NC=C(O)O;C6H12N2O4;176.079706864;-1.2743999999999993;5;5;3;0;115.81
286;ZINC000013438842;CC(=O)NC[C@@H](N)C(=O)O;C5H10N2O3;146.06914218;-1.4655999999999993;3;3;3;0;92.42
287;ZINC000000901672;CC(=O)[C@H](N)C(=O)O;C4H7NO3;117.042593084;-1.0127000000000004;3;2;2;0;80.39
288;ZINC000005732181;CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O;C6H12O5;164.068473484;-1.9282000000000008;5;3;2;1;79.15
289;ZINC000100386037;NC(=O)C[C@@H](N)C(=O)NC=C(O)O;C6H11N3O4;189.074955832;-1.7797999999999998;5;5;4;0;138.67000000000002
290;ZINC000001659811;NC(=O)CNCCS(=O)(=O)O;C4H10N2O4S;182.0361278;-2.0508999999999986;4;3;5;0;109.49
291;ZINC000013438109;NC[C@H](O)C[C@@H](N)CC(=O)O;C6H14N2O3;162.100442308;-1.5018999999999996;4;4;5;0;109.57000000000001
292;ZINC000006157435;N[C@@H]1[C@H](O)[C@H](O)O[C@H](CO)[C@@H]1O;C6H13NO5;179.079372516;-3.2550000000000003;6;5;1;1;116.17000000000002
293;ZINC000001637971;NCCC(=O)NCCC(=O)O;C6H12N2O3;160.084792244;-1.0738999999999992;3;3;5;0;92.42
294;ZINC000004026582;CO[C@H]1O[C@H](CO)[C@@H](O)C[C@@H]1O;C7H14O5;178.084123548;-1.5381000000000007;5;3;2;1;79.15
295;ZINC000000895103;C[C@@H](O)[C@H](N)C(=O)O;C4H9NO3;119.058243148;-1.2208999999999997;3;3;2;0;83.55
296;ZINC000003869850;O=C1C[C@@H](C(=O)O)NC(=O)N1;C5H6N2O4;158.032756672;-1.3308999999999997;3;3;1;1;95.5
297;ZINC000014412033;C[C@@H]1O[C@H](O)[C@@H](O)[C@@]1(O)C(=O)O;C6H10O6;178.04773804;-2.0998999999999994;5;4;1;1;107.22000000000001
298;ZINC000001677572;N=C(N)NCCC[C@H](O)C(=O)O;C6H13N3O3;175.095691276;-1.30483;3;5;5;0;119.43000000000002
299;ZINC000001530424;CC(=O)NCC[C@H](N)C(=O)O;C6H12N2O3;160.084792244;-1.0754999999999995;3;3;4;0;92.42
300;ZINC000013353100;CC#C[C@@H](O)[C@@H](N)C(=O)O;C6H9NO3;143.058243148;-1.2174999999999996;3;3;2;0;83.55
301;ZINC000001529792;O=C(O)CC(=O)[C@@H](O)[C@@H](O)CO;C6H10O6;178.04773804;-2.2556999999999996;5;4;5;0;115.06
302;ZINC000003869819;O=C(O)C[C@H](O)[C@H](O)[C@H](O)CO;C6H12O6;180.063388104;-2.4639;5;5;5;0;118.22000000000001
303;ZINC000144666957;CN[C@H]1[C@H](O)[C@H](O)[C@@H](CO)O[C@H]1O;C7H15NO5;193.09502258;-2.9942999999999995;6;5;2;1;102.18
304;ZINC000255982187;N[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)[C@@H]1O;C6H13NO5;179.079372516;-3.8682000000000003;6;6;0;1;127.17000000000002
305;ZINC000013351025;N[C@@H](C(=O)O)[C@@H](O)CO;C4H9NO4;135.053157768;-2.2484999999999995;4;4;3;0;103.78000000000002
306;ZINC000004521578;CC1=N[C@H](C(=O)O)[C@@H](O)CN1;C6H10N2O3;158.06914218;-1.1779;4;3;1;1;81.92
307;ZINC000006761085;OC[C@@]1(O)[C@@H](O)[C@H](O)CO[C@H]1O;C6H12O6;180.063388104;-3.2197999999999998;6;5;1;1;110.38000000000001
308;ZINC000238655991;O=C1O[C@H](CO)[C@H](O)[C@@H](O)C1=O;C6H8O6;176.032087976;-2.805000000000001;6;3;1;1;104.06
309;ZINC000014858510;OC1[C@@H](O)[C@H]2CC[C@H](N2)[C@H]1O;C7H13NO3;159.089543276;-1.7966999999999989;4;4;0;2;72.72
310;ZINC000003870515;OC[C@@H]1NC[C@@H](O)[C@@H](O)[C@@H]1O;C6H13NO4;163.084457896;-2.9667999999999988;5;5;1;1;92.95
311;ZINC000038810082;O[C@@H]1C[C@@H]2N[C@H]1C[C@@H](O)[C@@H]2O;C7H13NO3;159.089543276;-1.7966999999999997;4;4;0;2;72.72
312;ZINC000257635979;O=C1[C@@H](O)[C@@H]2CC[C@@H]([C@@H]2O)[C@H]1O;C8H12O4;172.073558864;-1.3220000000000003;4;3;0;2;77.76
313;ZINC000100465241;O=C(O)C(=O)[C@H](O)[C@H](O)[C@H](O)CO;C6H10O7;194.04265266;-3.284900000000001;6;5;5;0;135.29
314;ZINC000003651893;NCC(=O)[C@@H](O)C(=O)O;C4H7NO4;133.037507704;-2.0403;4;3;3;0;100.62000000000002
315;ZINC000078135177;C[C@H](O)[C@@H]1NC[C@H](O)[C@H]1O;C6H13NO3;147.089543276;-1.9391999999999996;4;4;1;1;72.72
316;ZINC000211888227;C[C@]1(O)C(=O)NCO[C@@H]1N;C5H10N2O3;146.06914218;-1.8739;4;3;0;1;84.58
317;ZINC000202244357;O=C1O[C@@H](C(=O)O)[C@H](O)[C@@H]1O;C5H6O6;162.01643791200001;-2.2818;5;3;1;1;104.06000000000002
318;ZINC000001702656;O=CC[C@H](O)[C@H](O)CO;C5H10O4;134.0579088;-1.7105;4;3;4;0;77.76
319;ZINC000002004603;N[C@@H](CC(C(=O)O)C(=O)O)C(=O)O;C6H9NO6;191.042987008;-1.4261999999999997;4;4;5;0;137.92000000000002
320;ZINC000004831363;C[C@H]1O[C@@H](O)C[C@@H](O)[C@@H]1O;C6H12O4;148.073558864;-1.1646000000000003;4;3;0;1;69.92
321;ZINC000006072522;NC(=O)[C@@H](O)[C@H](N)C(=O)O;C4H8N2O4;148.048406736;-2.7555000000000005;4;4;3;0;126.64
322;ZINC000100028895;C[C@H](O)[C@@H](O)[C@@H](O)C(=O)CO;C6H12O5;164.068473484;-2.3496;5;4;4;0;97.99
323;ZINC000069488937;OC[C@H](O)[C@@H](O)[C@@H](O)C(O)=C(O)O;C6H12O7;196.05830272400001;-2.0955;7;7;4;0;141.61
324;ZINC000005967229;CN1C(=O)[C@H](NC(N)=O)N(C)C1=O;C6H10N4O3;186.07529018;-1.495399999999999;3;2;1;1;95.74000000000001
325;ZINC000306616462;CO[C@@H]1O[C@H](O)[C@@H](CO)[C@H]1O;C6H12O5;164.068473484;-1.7231000000000003;5;3;2;1;79.15
326;ZINC000085598562;O=C1OC[C@@H]([C@@H](O)C(=O)O)OC1=O;C6H6O7;190.01135253200002;-2.0994999999999995;6;2;2;1;110.13
327;ZINC000001616718;O=C(O)[C@@H]1NCC=C[C@@H]1O;C6H9NO3;143.058243148;-1.0401000000000002;3;3;1;1;69.56
328;ZINC000257537968;CO[C@H]1O[C@@H](OC)[C@@H](O)[C@@]1(O)CO;C7H14O6;194.079038168;-1.9540999999999997;6;3;3;1;88.38000000000001
329;ZINC000257375796;C[C@@H]1CC[C@@H]2[C@H](O)[C@@H](O)[C@@H](CO)N12;C9H17NO3;187.120843404;-1.0644000000000002;4;3;1;2;63.93
330;ZINC000001529520;O=C(O)C[C@@H](O)[C@H](O)[C@H](O)CO;C6H12O6;180.063388104;-2.4639;5;5;5;0;118.22000000000001
331;ZINC000001719890;NC[C@H](O)CC[C@H](N)C(=O)O;C6H14N2O3;162.100442308;-1.5018999999999991;4;4;5;0;109.57000000000001
332;ZINC000004689151;NOCC(=O)O;C2H5NO3;91.02694302;-1.0387;3;2;2;0;72.55
333;ZINC000022055784;O=C1C[C@H](O)[C@H](CO)O[C@H]1O;C6H10O5;162.05282342;-1.9840000000000002;5;3;1;1;86.99000000000001
334;ZINC000004533721;N[C@@H](CC(=O)NCC(=O)O)C(=O)O;C6H10N2O5;190.05897142;-2.0107999999999997;4;4;5;0;129.72
335;ZINC000105133397;CO[C@@H]1OC[C@H](N)[C@H](O)[C@@H]1O;C6H13NO4;163.084457896;-1.961799999999998;5;3;1;1;84.94000000000001
336;ZINC000002436826;C[C@@H](O)[C@H](N)CO;C4H11NO2;105.078978592;-1.3132;3;3;2;0;66.48
337;ZINC000201391060;O=C(O)[C@H]1OCC[C@@H](O)C1=O;C6H8O5;160.037173356;-1.2101000000000004;4;2;1;1;83.83000000000001
338;ZINC000001532648;O=C1O[C@H]([C@@H](O)CO)C(=O)C1=O;C6H6O6;174.01643791200001;-2.5967999999999996;6;2;2;1;100.9
339;ZINC000001856991;O[C@H]1[C@@H]2CC[C@@](O)(N2)[C@@H](O)[C@@H]1O;C7H13NO4;175.084457896;-2.4766999999999997;5;5;0;2;92.95
