zinc_id,smiles
ZINC000043193697,NC1=NC(=O)[C@H]2N=CC(=O)N[C@@H]2N1
ZINC000004228313,OC[C@@]1(O)OC[C@@H](O)[C@H](O)[C@@H]1O
ZINC000002087648,NC(=O)NCC(=O)NCC(=O)O
ZINC000014683711,Cn1cnc(=O)c2c1[nH]c(=O)n2C
ZINC000307901228,CO[C@H]([C@H](C)O)[C@@H](O)[C@H](O)C=O
ZINC000002140998,O=C1NC[C@H](C(=O)O)N1
ZINC000014962132,C[C@@H]1OC(=O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000006032408,C[C@@H](O)C#CC#CC#CC#CC(N)=O
ZINC000028538047,OC[C@@H]1N[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
ZINC000031259150,O=C(O)C(=O)C(=O)[C@@H](O)[C@H](O)CO
ZINC000002515935,CO[C@@H]1OC[C@H](O)[C@@H](O)[C@@H]1O
ZINC000014419517,N[C@H](C[C@H](O)[C@@H](O)C(=O)O)C(=O)O
ZINC000238716224,O=C1C[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000261361995,OC[C@@H]1O[C@H](F)[C@H](O)[C@H](O)[C@H]1O
ZINC000001639562,COC(=O)[C@H](O)[C@@H](O)[C@H](O)CO
ZINC000616591073,CO[C@@H]1[C@H](O)O[C@H](CO)[C@H](O)[C@H]1O
ZINC000040434141,N[C@H]([C@H](O)C=O)[C@@H](O)[C@H](O)CO
ZINC000255962634,N[C@H]1[C@H](O)[C@@H](N)[C@H](O)[C@H](O)[C@@H]1O
ZINC000257504192,CO[C@@H]1[C@H](C)O[C@H](O)[C@H](O)[C@@H]1O
ZINC000013435716,O=C(O)[C@]1(O)C[C@@H](O)[C@H](O)CO1
ZINC000062235771,C[C@@]1(O)OC[C@H](O)C1=O
ZINC000095093508,N[C@@H]1CN[C@@H](C(=O)O)C1
ZINC000206460262,C[C@H](O)[C@H]1NC(=O)[C@H]2CCCN2C1=O
ZINC000002040502,O=C(O)[C@@H](O)CO
ZINC000306375738,OC[C@@H]1O[C@H](n2cncn2)C[C@@H]1O
ZINC000000900799,C[C@H](O)[C@H](O)C(N)=O
ZINC000071756050,N[C@H](C(=O)O)[C@H](O)[C@@H](O)[C@H](O)CO
ZINC000257412098,OCC[C@@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
ZINC000005131743,NC[C@H](NC(=O)C(=O)O)C(=O)O
ZINC000003869820,O=C(O)C[C@H](O)[C@@H](O)[C@H](O)CO
ZINC000002002397,CC(C)(C)c1n[nH]c(=O)n(N)c1=O
ZINC000261501554,C[C@H](O)[C@]1(O)C=C[C@@](O)(C#N)[C@H]1O
ZINC000306648221,CN[C@@H]1[C@H](CN)O[C@@H](CO)[C@H]1O
ZINC000004521590,O=C(O)[C@H]1NCC[C@H]1O
ZINC000238712191,O=C(O)C(=O)[C@H](O)[C@@H](F)[C@@H](O)CO
ZINC000002144331,Cn1cc(C=O)c(=O)n(C)c1=O
ZINC000002545113,CO[C@@H]1O[C@H](C)[C@H](O)[C@H](O)[C@H]1O
ZINC000169331795,NC(=O)C1=CN(O)[C@@H](C(=O)O)C1
ZINC000002042998,CO[C@@H]1O[C@@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000064549243,C[C@@H]1N[C@H](CO)[C@H](O)[C@@H]1O
ZINC000000901808,NC[C@@H](O)CC(=O)O
ZINC000100303627,NC(=O)C1=C(N)C(=O)[C@@H]2O[C@@H]2C1=O
ZINC000144990004,O=CN[C@@H](CS)C(=O)NCCO
ZINC000003870035,C[C@@H]1O[C@@H](O)[C@@H](O)[C@@H](O)[C@H]1O
ZINC000003869244,O=C(O)C(=O)[C@H](O)[C@@H](O)C(=O)CO
ZINC000257542175,C[C@H](O)C[C@@H]1N[C@H](CO)[C@@H](O)[C@@H]1O
ZINC000257357888,O=C(O)[C@@H]1O[C@H](O)[C@H](O)[C@@H]1O
ZINC000379333627,CC(C=NNC(N)=O)=NNC(N)=O
ZINC000137986503,NC1=C(C(=O)O)C(=O)[C@H]2O[C@@H]2C1=O
ZINC000025669369,O=C(O)C(=O)[C@@H](O)[C@@H](O)[C@@H](O)CO
ZINC000066156909,O=C(O)[C@H]1OC(=O)[C@H](O)[C@@H](O)[C@H]1O
ZINC000014455328,OC[C@H]1NCC[C@@H]1O
ZINC000154446813,O[C@H]1C[C@@]2(O)CC[C@@H](N2)[C@H]1O
ZINC000001529794,O=C(O)CC(=O)[C@H](O)[C@@H](O)CO
ZINC000002034481,Cn1c(=O)nc(O)c2[nH]c(=O)[nH]c21
ZINC000003870514,OC[C@@H]1NC[C@H](O)[C@@H](O)[C@@H]1O
ZINC000005373104,CC(=O)N[C@@H]1C[C@H](O)O[C@H](C)[C@@H]1O
ZINC000014653649,CC(=O)[C@@](O)(CO)CP(=O)(O)O
ZINC000014761025,CC1=C(O)[C@H](O)[C@H](O)[C@H](O)C1=O
ZINC000005133180,O[C@H]1C=C[C@@H](O)[C@@H](O)[C@H]1O
ZINC000000895845,c1ncc2c(n1)=NCCN=2
ZINC000004095722,O[C@@H]1CO[C@@H](O)[C@@H]1O
ZINC000005112851,N[C@@H](C(=O)O)[C@H](CC=O)C(=O)NO
ZINC000013461292,O=C1O[C@H](CO)C[C@H]1O
ZINC000017061954,O=C1C=C[C@H](O)[C@]2(CO)O[C@H]12
ZINC000535384814,C[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)C=N
ZINC000002041003,O=c1nc2[nH]c(=O)[nH]c2c(O)[nH]1
ZINC000001636704,OC[C@H]1NC[C@H](O)[C@@H](O)[C@H]1O
ZINC000059066737,O=C1[C@@H](O)[C@@H]([C@H](O)CO)O[C@H]1O
ZINC000033930912,OCC1C[C@@H](O)C(O)[C@H](O)C1
ZINC000306335496,N[C@@H]1CC[C@H](O)C[C@@H](O)[C@H]1O
ZINC000096111345,O[C@@H]1CNCCOC1
ZINC000013307413,N[C@H](C(=O)O)[C@@H]1ON=C(Cl)[C@H]1O
ZINC000015060534,C[C@@H]1N[C@H](CO)[C@@H](O)[C@@H]1O
ZINC000003869232,O=C(O)[C@@H](CO)OP(=O)(O)O
ZINC000306973141,O=C1OC[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
ZINC000013327639,O=C1C=C[C@H](O)C[C@]1(O)CCO
ZINC000005722724,NC(=O)C#CC#CC#CCO
ZINC000114426528,O[C@@H]1CO[C@H]2O[C@H]1[C@H](O)[C@H]2O
ZINC000014501499,COC(=O)[C@@H]1C[C@H](O)C(=O)N1
ZINC000006157434,O=C[C@@H]1O[C@H](CO)[C@H](O)[C@@H]1O
ZINC000255962633,N[C@H]1[C@H](O)[C@@H](N)[C@H](O)[C@H](O)[C@H]1O
ZINC000257526952,CC[C@@H]1C[C@H](O)[C@@H](O)[C@H](CO)N1
ZINC000138557853,N[C@@H](C=O)[C@H](O)CO
ZINC000040848789,CCO[C@@H]1OC[C@@H](O)[C@H](O)[C@H]1O
ZINC000143900930,C[C@H](O)[C@@H]1NC(=O)[C@@H]2CCCN2C1=O
ZINC000257460226,CO[C@@H]1O[C@H](C)[C@@](O)(CO)[C@H]1O
ZINC000038645636,NC(=O)C[C@H](NC=O)C(=O)O
ZINC000001649339,CNC(=N)NCCC[C@@H](N)C(=O)O
ZINC000005134203,NC1=NCC[C@H](C[C@H](N)C(=O)O)N1
ZINC000014766966,Cc1cn(CCO)c(=O)[nH]c1=O
ZINC000034746388,C[C@@H](NC1=NC(=O)CN1C)C(=O)O
ZINC000013356052,N[C@@H]1CO[C@@H]1C(=O)O
ZINC000038363229,OCC1=C[C@H](O)[C@H](O)[C@@H](O)[C@H]1O
ZINC000222057333,CC(=O)[C@@H]1O[C@H](O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000257522948,NC(=O)C1=C(N)[C@H](O)[C@H]2O[C@@H]2C1=O
ZINC000005131962,N[C@H](C(=O)O)[C@H](O)CCl
ZINC000033636454,O=C1N[C@H](CO)[C@H](O)[C@H](O)[C@@H]1O
ZINC000008251266,O=C1C[C@H](O)[C@@H](CO)O[C@H]1O
ZINC000705942487,CSC(=NN)C(N)=NN
ZINC000003881805,O=C1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
ZINC000001529598,N=C(N)N[C@@H](CCC(=O)O)C(=O)O
ZINC000111326917,N[C@@H]1CC(C(=O)O)=C[C@@H](O)[C@@H]1O
ZINC000238709986,O=C(O)C(=O)[C@H](O)[C@H](F)[C@@H](O)CO
ZINC000100028858,O=C(O)C(=O)[C@@H](O)[C@H](O)[C@@H](O)CO
ZINC000257424749,O[C@@H]1[C@@H](O)[C@@H](O)[C@@]2(O)C[C@@H](O)[C@H]1N2
ZINC000069488898,C[C@@H](O)[C@@H](O)[C@H](O)C(O)=C(O)O
ZINC000014455111,O=C1C[C@](O)(C(=O)O)CO1
ZINC000238756364,CC(=O)[N+]1=C[C@@H]([C@H](O)CO)OC1=O
ZINC000003597221,OCC1=CCN2C[C@H](O)[C@@H](O)[C@H]12
ZINC000018247079,Nc1nc2[nH]c(=O)c(=O)[nH]c2c(=O)[nH]1
ZINC000001700191,O=C1NC(=O)C(=O)N1
ZINC000004721244,C[C@H](O)[C@@H]1OC(=O)[C@@H](O)[C@H]1O
ZINC000257422863,C[C@H](O)[C@@H]1N[C@H](CO)[C@@H](O)[C@H]1O
ZINC000011524419,O[C@H]1OC[C@@H](O)[C@@H](O)[C@H]1O
ZINC000100018612,OC[C@H](O)[C@@H](O)[C@H](O)CO
ZINC000001639558,CNC(=O)C(=O)NC
ZINC000008552239,N=C[C@H](O)[C@@H](O)COP(=O)(O)O
ZINC000013327616,O=C1C=C[C@](O)(CCO)[C@H](O)C1
ZINC000012650794,O=C1NCC[C@@H]1O
ZINC000000105224,Cn1c(N)cc(=O)n(C)c1=O
ZINC000257391710,N[C@@H]1[C@H](CO)O[C@H](O)[C@H](O)[C@@H]1O
ZINC000143007405,CO[C@@H]1[C@H](O)CO[C@@H](O)[C@@H]1O
ZINC000018168713,O=C[C@H](O)[C@H](O)[C@H](O)CO
ZINC000030724509,O=C(O)C(=O)[C@@H](O)[C@H](O)C(=O)CO
ZINC000050027488,C[C@H](NC(=O)[C@H](N)CS)C(=O)O
ZINC000004181820,N[C@H](CO)CC(=O)O
ZINC000252487411,OB1OB2OB(O)OB(O1)O2
ZINC000014961527,COC(=O)C[C@H](O)[C@H](O)[C@@H](O)CO
ZINC000027645952,C[C@@H](NC(=O)[C@@H](N)CO)C(=O)O
ZINC000006360498,N[C@@H](C(=O)O)[C@@H](O)CC(=O)O
ZINC000084397769,O=C(CO)CO
ZINC000135680757,CC(=O)NC1=CC(=O)[C@H]2O[C@@H]2C1=O
ZINC000013435934,CO[C@@H]1[C@H](O)O[C@H](C)[C@H](O)[C@@]1(C)O
ZINC000002539702,O=C1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000306700987,CN1[C@@H](CO)[C@H](O)[C@@H](O)[C@H]1CO
ZINC000003869647,O=C1[C@H](O)[C@H](O)C(O)[C@@H](O)[C@H]1O
ZINC000040471026,C[C@H](N)C(=O)N[C@@H](C(=O)O)[C@H](C)O
ZINC000257346571,NC[C@@H]1O[C@H](O)[C@H](N)[C@@H](O)[C@H]1O
ZINC000255999571,CO[C@H]([C@H](O)C=O)[C@H](O)[C@@H](O)CO
ZINC000257502656,C[C@@H]1O[C@H](O)[C@H](O)[C@@H](N)[C@H]1O
ZINC000034348634,C[C@@H](O)[C@@H](N)C(=O)NCC(=O)O
ZINC000103687345,O=C(O)C1=CC(=O)[C@H](O)[C@@H](O)C1
ZINC000238404823,CO[C@@H]([C@@H](O)C=O)[C@@H](CO)OC
ZINC000306451308,C[C@H](O)[C@@H]1O[C@](O)(CO)[C@H](O)[C@H]1O
ZINC000013327649,C[C@H](O)[C@]1(O)C=CC(=O)[C@H]1O
ZINC000013435797,C[C@@H]1OC(=O)[C@H](O)[C@H]1O
ZINC000001529791,O=C(O)C(=O)C[C@H](O)[C@H](O)C(=O)O
ZINC000013353968,N[C@H](CC(=O)O)[C@@H](O)C(=O)O
ZINC000004577736,COC(=O)[C@H](O)[C@H](O)[C@H](O)CO
ZINC000006200564,CS[C@H]1[C@@H](O)[C@@H](O)[C@@H](O)[C@H]1N
ZINC000014443020,N=C(N)NC[C@@H]1C[C@H](N)C(=O)O1
ZINC000238712207,O=C(O)[C@H](O)[C@H](O)[C@@H](F)[C@@H](O)CO
ZINC000013539448,O=C1C(O)=C[C@H](O)[C@@H](O)[C@H]1O
ZINC000100388200,C[C@H](O)[C@H](N)C(=O)NC=C(O)O
ZINC000014489727,OCC1=C[C@H](O)[C@H](O)[C@@H]1O
ZINC000005133401,N[C@H]1CCC(=O)NC1=O
ZINC000000120234,Cn1c(=O)[nH]c2ncn(C)c2c1=O
ZINC000059206707,N=[N+]=CC(=O)OC[C@H](N)C(=O)O
ZINC000022923620,N[C@H]1CCN[C@H]1C(=O)O
ZINC000014920404,N=C(N)NC[C@@H]1C[C@@]1(N)C(=O)O
ZINC000095483601,CNC[C@H](N)C(=O)O
ZINC000247963406,CO[C@@H]1O[C@H](CO)[C@H](O)[C@H](N)[C@H]1O
ZINC000005767153,O[C@H]1CCN2C[C@@H](O)[C@@H](O)[C@@H](O)[C@@H]12
ZINC000004521592,O=C1C[C@H](O)CN1
ZINC000210519225,C[C@H](O)[C@@](C)(O)[C@](C)(O)C(=O)O
ZINC000003606295,O[C@H]1OC[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000014419358,CO[C@@H]1O[C@H](CO)[C@@H](O)C[C@@H]1N
ZINC000012503975,CO[C@@H]1[C@@H](O)O[C@@H](C)[C@@H](O)[C@@H]1O
ZINC000014814023,COC1=CC(=O)[C@H](O)[C@@](C)(O)[C@@H]1O
ZINC000002512351,O=CC[C@@H](O)[C@H](O)[C@H](O)CO
ZINC000002560885,O=C(O)CC[C@H]1NC(=O)CNC1=O
ZINC000003869507,CC(=O)[C@H](O)[C@H](O)CO
ZINC000307583549,NCC1(CO)C[C@@H](O)[C@H](O)C1
ZINC000034596309,O[C@H]1CC[C@@H](O)[C@H](O)[C@@H]1O
ZINC000004429993,NC[C@H](O)[C@H](O)[C@H](O)CO
ZINC000033832889,N=C(N)CNCC[C@@H](N)C(=O)O
ZINC000224161972,O=C(O)[C@@]1(O)COC[C@@H]1O
ZINC000019168304,NN(CC(N)(N)N)CC(N)(N)N
ZINC000059736683,O=C[C@@H]1C[C@H](O)CN1
ZINC000060261388,NCCC[C@H](N)C(=O)NCC(=O)O
ZINC000104867257,O=C1C=C(CO)[C@H](O)[C@@H](O)[C@H]1O
ZINC000238655971,O=C1O[C@H](CO)[C@@H](O)[C@@H](O)C1=O
ZINC000014419528,N[C@H](C(=O)O)[C@H](O)[C@@H](O)C(=O)O
ZINC000018279893,OC[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
ZINC000002384840,N[C@@H](CC(=O)O)C(=O)NCC(=O)O
ZINC000001715653,O=CC(=O)C[C@H](O)CO
ZINC000001849548,O=[N+]([O-])O[C@@H]1CO[C@@H]2[C@@H](O)CO[C@H]12
ZINC000256066513,O[C@@H]1[C@H](O)[C@@]2(O)CC[C@@H](N2)[C@H]1O
ZINC000014686416,N[C@@H](CCOC[C@H](N)CO)C(=O)O
ZINC000308073402,O=C(O)C(=O)[C@H](O)[C@H](F)[C@H](O)CO
ZINC000012503977,CO[C@H]1[C@@H](O)[C@H](O)[C@H](C)O[C@H]1O
ZINC000014585706,COC(=O)C[C@H](O)C(=O)O
ZINC000003336078,NC(=O)[C@H]1C[C@@H](O)CN1
ZINC000014446142,N=C(O)NC[C@@H](O)C[C@H](N)C(=O)O
ZINC000002004604,N[C@H](CC(C(=O)O)C(=O)O)C(=O)O
ZINC000006091033,N[C@H](Cc1co[nH]c1=O)C(=O)O
ZINC000013435799,C[C@@H]1OC(=O)[C@@H](O)[C@@H]1O
ZINC000118477028,N[C@H](C=O)[C@H](O)[C@@H](O)[C@@H](O)C(=O)O
ZINC000013404423,CC(=O)NNC(N)=O
ZINC000100598906,N[C@H]1[C@H](O)[C@H](O)[C@@H](O)[C@H](O)[C@H]1O
ZINC000014455108,O=C(O)C[C@](O)(CO)C(=O)O
ZINC000085923346,O=C1C=C[C@H](O)C[C@H](O)CN1
ZINC000257460227,CO[C@@H]1O[C@H](C)[C@](O)(CO)[C@H]1O
ZINC000307238108,O[C@H]1O[C@@H](O)[C@H](O)[C@H](O)[C@H]1O
ZINC000005113872,N=C(N)N(O)CCC[C@H](N)C(=O)O
ZINC000004261920,CO[C@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]1O
ZINC000085594713,C[C@H](O)[C@@H](N)C=O
ZINC000257466683,O=CC1=C[C@H](O)[C@H](O)[C@H](O)[C@@H]1O
ZINC000005157189,NC1=NC[C@@H](CC(=O)O)N1
ZINC000005131706,N[C@@H](CC(=O)CO)C(=O)O
ZINC000100191778,NC1=NC(=O)C(=O)[C@@H](N)N1
ZINC000255972321,OC[C@H](O)[C@H](O)[C@H](O)[C@@H](O)C=NO
ZINC000013438241,NCCC(=O)C[C@@H](N)C(=O)O
ZINC000020504921,C[C@@H]1NC(=O)[C@@H]2CNCCN2C1=O
ZINC000095914250,O[C@H]1[C@H](O)[C@H]2N[C@H](O)C[C@@]2(O)[C@@H]1O
ZINC000100018867,O[C@H]1[C@H](O)[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
ZINC000138287949,NC1=CN([N+](=O)[O-])NN1N
ZINC000001568247,O=C1C=C[C@H](O)[C@@]1(O)CO
ZINC000409444254,O=C1O[C@@H](C(=O)O)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000257429013,CO[C@@H]1[C@H](O)O[C@H](C)[C@@H](N)[C@H]1O
ZINC000247663717,N[C@@H]1C[C@](O)(CO)[C@H](O)[C@H](O)[C@@H]1O
ZINC000013435242,CO[C@H]([C@H](O)C=O)[C@H](O)[C@H](C)O
ZINC000088265116,OC[C@H](O)[C@@H]1OC[C@H](O)[C@H]1O
ZINC000095483611,C[C@H](N)[C@@H](N)C(=O)O
ZINC000257549048,C[C@@H]1O[C@H](O)[C@H](N)[C@@H](O)[C@H]1O
ZINC000001529844,O=C[C@H](O)[C@@H](O)CC(=O)C(=O)O
ZINC000238563190,N[C@@H]1CC(C(=O)O)=C[C@H](O)[C@@H]1O
ZINC000013542184,N[C@@H](C[C@H](O)C=O)C(=O)O
ZINC000040448670,NC[C@@H](N)CC(=O)O
ZINC000255982861,CO[C@@H]1OC[C@H](N)[C@@H](O)[C@H]1O
ZINC000257616070,[O-][N@+]12CCC[C@H](O)[C@@H]1[C@@H](O)[C@@H](O)C2
ZINC000019419008,N[C@@H](C[S@@](=O)O)C(=O)O
ZINC000063603744,CCOC(=O)[C@H](N)CC(N)=O
ZINC000100616794,O=C(O)C(=O)[C@@H](O)[C@@H](O)CO
ZINC000306600782,O[C@H]1C=C[C@@H](O)[C@H]2O[C@@]12C#C[C@@H]1CO1
ZINC000005438474,O=C1C=C[C@H](O)[C@@]2(CO)O[C@@H]12
ZINC000011666592,Cc1n[nH]c(=O)[nH]c1=O
ZINC000001532816,C[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@H]1O
ZINC000002560879,C[C@H]1NC(=O)CNC1=O
ZINC000257547768,O[C@H]1[C@H]2CC[C@@H](N2)[C@@H](O)[C@@H]1O
ZINC000000154763,Cn1c(N)cc(=O)[nH]c1=O
ZINC000005113468,NCC[C@@H](O)CN
ZINC000016036051,C[C@@H]1NC(=O)N[C@@H]2NC(=O)NC[C@@H]12
ZINC000003644703,CNC[C@H](O)[C@H](O)[C@@H](O)[C@H](O)CO
ZINC000003872642,C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO
ZINC000000901749,O=C(O)[C@@H]1O[C@H]1C(=O)O
ZINC000014584289,COC(=O)[C@@H]1O[C@H](OC)[C@@H](O)[C@@H]1O
ZINC000085837861,COC(=O)[C@@H]1O[C@H](OC)[C@H](O)[C@@H]1O
ZINC000710043213,CC(=O)N[C@@H]1CO[C@@H]2[C@H](O)CO[C@H]12
ZINC000013437734,C[C@H](O)C(=O)NCC[C@H](N)C(=O)O
ZINC000000895960,N[C@@H](C[C@@H](O)C=O)C(=O)O
ZINC000003869825,O=C1C[C@](O)(C(=O)O)C[C@@H](O)[C@H]1O
ZINC000004557142,CO[C@H](C=O)[C@H](O)[C@H](O)CO
ZINC000085643186,C[C@H](O)[C@]1(O)C=C[C@](O)(C#N)[C@@H]1O
ZINC000022465708,C1CNCCNCCN1
ZINC000050027644,C[C@H](O)[C@@H](N)C(=O)N[C@H](C)C(=O)O
ZINC000004262103,CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O
ZINC000078193079,C[C@]1(O)O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O
ZINC000238645847,N[C@@H]1CO[C@H](CC(=O)O)C[C@@H]1O
ZINC000257533229,C[C@H]1O[C@H]2OC(=O)[C@@]1(O)[C@H]2O
ZINC000001605654,C[C@@H](O)[C@@H](NC(=O)CN)C(=O)O
ZINC000153905540,N[C@H](C=O)[C@H](O)[C@H](O)[C@H](O)C(=O)O
ZINC000100389705,O=C[C@H](O)[C@H](O)[C@H](O)C(O)=C(O)O
ZINC000069488948,OC[C@@H](O)[C@H](O)[C@H](O)C(O)=C(O)O
ZINC000257428877,N[C@@H]1C[C@H](CO)[C@H](O)[C@@H](O)[C@@H]1O
ZINC000000897149,O=C[C@@H](O)C(O)(CO)CO
ZINC000002039485,O=C(O)[C@](O)(CO)C[C@@H](O)CO
ZINC000238732409,CO[C@H]1[C@@H](O)[C@@H](O)CO[C@H]1O
ZINC000100585647,OC[C@@H]1OC=C(O)[C@@H](O)[C@@H]1O
ZINC000306601264,O[C@H]1C=C[C@@H](O)[C@@H]2O[C@@]12C#C[C@@H]1CO1
ZINC000150307441,O[C@H]1[C@H](O)[C@H]2CC[C@@](O)(N2)[C@@H]1O
ZINC000003830896,O=P(O)(O)OC[C@H](O)CO
ZINC000307452731,C[C@]1(C(=O)O)OC[C@@H](O)[C@H](CO)O1
ZINC000001849692,O=C(O)CN(CC(=O)O)CC(=O)O
ZINC000095951520,COC(=O)[C@H]1NC(=O)CNC1=O
ZINC000257692318,O[C@H]1CC[C@H]2C[C@@H](O)[C@@]1(O)N2
ZINC000013327712,C[C@@H](O)[C@](O)(C(=O)O)C(C)(C)O
ZINC000023354290,NC[C@@H]1OC(=O)[C@@H](N)[C@@H]1N
ZINC000085590853,O=C(O)[C@]1(O)C(=O)O[C@H](CO)[C@@H]1O
ZINC000200959238,OC[C@@H]1CC[C@H](O)[C@@H](O)[C@H]1O
ZINC000005600727,OC[C@@H]1O[C@H](O)C[C@H]1O
ZINC000005131898,N[C@@H](C(=O)O)C(C(=O)O)C(=O)O
ZINC000003881340,O[C@H]1COC[C@@H]1O
ZINC000038190810,O=COCC(=O)COP(=O)(O)O
ZINC000256010276,O=C[C@H](O)[C@@H]1OC[C@H](O)[C@@H]1O
ZINC000069487892,N[C@@H](CO)C(=O)NC=C(O)O
ZINC000001599720,NC(=O)NC[C@@H](N)C(=O)O
ZINC000034180009,N[C@H](C(=O)O)[C@H]1C[C@@H](O)N(O)C1=O
ZINC000257584854,C[C@@H]1O[C@H](O)[C@H](O)[C@@](C)(O)[C@H]1O
ZINC000013538222,C[C@H](NC(=O)[C@H](N)[C@@H](C)O)C(=O)O
ZINC000002038930,N[C@@H](CC(=O)NS)C(=O)O
ZINC000006761088,O=C1C[C@@H](O)[C@@H](CO)O1
ZINC000001568245,O=C1C=C[C@H](O)[C@]1(O)CO
ZINC000005113724,NCCS(N)(=O)=O
ZINC000220841088,O=C[C@H](C(=O)O)[C@H](O)C(=O)O
ZINC000238019074,CC#CC#CC#C[C@H](O)[C@H](O)CO
ZINC000003875755,O=S(=O)(O)CCO
ZINC000002251998,O=C1N[C@@H]2[C@H](N1)NC(=O)N2CCO
ZINC000086040406,C1N2CN3CN1CN(C2)C3
ZINC000012358689,CO[C@@H]1O[C@H](CO)[C@@H](O)[C@@H](O)[C@@H]1O
ZINC000013327952,CC(=O)OC[C@@]1(O)C(=O)C=C[C@@H]1O
ZINC000105602339,Cn1c(=O)[nH]c2nc(O)cnc2c1=O
ZINC000013411042,OCC1=CCN2C[C@H](O)[C@H](O)[C@H]12
ZINC000135696727,OC[C@H](O)[C@@H]1OC[C@H](O)[C@@H]1O
ZINC000006760987,N=C1NCC[C@@H]([C@H](N)C(=O)O)N1
ZINC000001702658,O=CC[C@H](O)[C@@H](O)CO
ZINC000013438088,NCC[C@H](O)[C@@H](N)CC(=O)O
ZINC000085882495,OC[C@@H]1C[C@@H](O)[C@H](O)CN1
ZINC000025419338,C[C@H]1NC(=O)[C@H]2CNCCN2C1=O
ZINC000100141624,CO[C@H]([C@H](O)C=O)[C@H](O)[C@H](O)CO
ZINC000257502658,C[C@@H]1O[C@H](O)[C@H](O)[C@H](N)[C@H]1O
ZINC000003870192,O=C(O)C1(O)C[C@H](O)C(O)[C@H](O)C1
ZINC000036533793,OC[C@@H]1O[C@H](O)[C@H](F)[C@H](O)[C@@H]1O
ZINC000005131701,N[C@@H](CO)C(=O)N[C@H](CO)C(=O)O
ZINC000017819856,CN1C(=O)NC2=NNC=N[C@@]2(O)C1=O
ZINC000256001537,CN[C@H]1[C@H](O)[C@H](OC)O[C@H]1CO
ZINC000100028356,O=C(CO)[C@@H](O)[C@H](O)CO
ZINC000096901137,O=C(CO)[C@H](O)[C@@H](O)CO
ZINC000205341072,OC[C@@H](O)[C@H](O)c1cnc[nH]1
ZINC000004095707,C[C@H](O)[C@@H](O)[C@H](O)[C@H](O)C(=O)O
ZINC000000402066,Cn1c(=O)[nH]c(=O)c2[nH]c(=O)cnc21
ZINC000014723683,O=C1C[C@H](CO)OC[C@H]1O
ZINC000004995360,C[C@H](O)[C@@H](O)[C@H](O)CO
ZINC000100465250,O=C(O)C(=O)[C@H](O)[C@@H](O)[C@@H](O)CO
ZINC000257485345,O[C@H]1C[C@@H]2N[C@H](C[C@H]2O)[C@@H]1O
ZINC000257429722,CN[C@@H]1[C@H](C)O[C@H](O)[C@@H](O)[C@]1(C)O
ZINC000306539549,CC(=O)NC[C@@H]1OC[C@@H](N)[C@@H]1O
ZINC000003875041,O[C@@H]1[C@H](O)CN2CCC[C@@H](O)[C@H]12
ZINC000104861776,O=C[C@]1(O)OC[C@H](O)[C@H](O)[C@H]1O
ZINC000011616541,CNC[C@H](O)[C@H](O)[C@@H](O)[C@@H](O)CO
ZINC000002047702,N[C@@H](Cc1co[nH]c1=O)C(=O)O
ZINC000013435867,CO[C@@H]1O[C@H](C)[C@H](O)[C@@](C)(O)[C@@H]1O
ZINC000002047412,N=C(N)NCCC[C@@H](N)C=O
ZINC000014961803,CC(=O)[C@@H]1O[C@H](O)[C@@H](O)[C@@H]1O
ZINC000033978596,O=C1O[C@@H]([C@@H](O)C(=O)O)[C@@H](O)[C@H]1O
ZINC000014489429,OC[C@@H]1CC[C@H](O)[C@@H](O)[C@@H]1O
ZINC000238398286,CO[C@H](C=O)[C@@H](OC)[C@@H](O)CO
ZINC000250667865,O=C(O)[C@H]1C[C@H](O)[C@@H](O)[C@H](O)C1
ZINC000257771900,C[S@](=O)[C@@H]1[C@H](N)[C@H](O)[C@@H](O)[C@H]1O
ZINC000001574933,C[C@@H](OP(=O)(O)O)[C@@H](N)C(=O)O
ZINC000003954509,CC(=O)N[C@@H]1CONC1=O
ZINC000005132001,N[C@@H](C(=O)O)[C@H](O)CCl
ZINC000257422722,C[C@H](O)[C@]1(O)C[C@H](O)[C@H](O)O[C@@H]1C
